datetime,open,high,low,close,volume,resistance,support,rsi,atr,daily_open,daily_range,daily_direction,dist_res_norm,dist_sup_norm,sr_position,hour,dow,ret_3,ret_5,ret_10,ret_20,atr_pctile,atr_change,rsi_sma,rsi_slope,near_support,near_resistance,body_size,upper_wick,lower_wick,is_bullish,bars_since_frac_up,bars_since_frac_down,vol_ratio,label,mfe,mae,hold_time
2024-11-21 14:00:00,2668.10009765625,2674.199951171875,2663.60009765625,2667.39990234375,22316,2676.199951171875,2662.800048828125,62.86248174804665,6.537583724511645,2659.300048828125,8.099853515625,1,1.346070535988793,0.7036014695121334,0.3432751521335131,14,3,-0.250558882158991,-0.1534754877877575,0.2857302570158815,0.4556868637487943,0.3214285714285714,8.885359076209154,69.68384130952019,-13.88244742264932,0,0,0.1071030738581178,0.9330440377772228,0.58122463093715,0,3.0,1.0,3.574678029089511,1.0,14.300048828125,3.7998046875,600.0
2024-11-21 15:00:00,2667.300048828125,2673.199951171875,2666.800048828125,2670.39990234375,15482,2676.199951171875,2662.800048828125,65.74321919469025,6.527749340171528,2659.300048828125,11.099853515625,1,0.8885219891075954,1.1642379508747038,0.5671573807528332,15,3,0.1650375972899409,-0.0748390986785363,0.4136271491288479,0.6976130578552286,0.3154761904761904,9.50870177623968,69.6781688095783,3.82352651330018,0,0,0.4748732455991556,0.4289455189238966,0.0765960783639498,1,4.0,2.0,2.360780725831046,1.0,18.400146484375,6.7998046875,600.0
2024-11-21 16:00:00,2670.300048828125,2672.39990234375,2663.60009765625,2667.199951171875,17161,2676.199951171875,2662.800048828125,60.364496408426255,6.690039007837847,2659.300048828125,7.89990234375,1,1.345283635783868,0.6576796246771069,0.3283533141420399,16,3,-0.0262360357395796,-0.2580362077852949,0.1276335416108276,0.482220060994698,0.369047619047619,13.127142836418027,68.7610764254018,-3.3268848109072167,0,0,0.4633900718094497,0.3138776191237263,0.5380915584210377,0,5.0,3.0,2.37240101747401,1.0,14.5,3.0,480.0
2024-11-21 17:00:00,2667.199951171875,2675.39990234375,2664.199951171875,2674.60009765625,9539,2676.199951171875,2662.800048828125,67.07346648874264,7.012175590983358,2659.300048828125,15.300048828125,1,0.2281536585709832,1.6827942590739104,0.8806070764858069,17,3,0.2699331025008078,0.3225843081864132,0.3414030259332179,0.8407815261315621,0.4226190476190476,14.446525389790544,68.38245674388308,4.210984740695992,0,0,1.0553281771623797,0.1140594209489609,0.4278272785777876,1,6.0,4.0,1.2662529452759432,1.0,14.199951171875,4.5,480.0
2024-11-21 18:00:00,2674.5,2676.0,2671.60009765625,2675.10009765625,8040,2676.199951171875,2662.800048828125,67.47407074459176,6.8255846447524045,2659.300048828125,15.800048828125,1,0.1611368949135487,1.8020505888211984,0.9179207812556937,18,3,0.1760109153829292,0.2698825134396676,0.1460072834556625,0.7912286359713638,0.3988095238095238,9.64615947769909,67.64856026047482,1.7308515499015016,0,1,0.0879188651936743,0.1318425293343708,0.424857722038431,1,7.0,5.0,1.0251114043643734,,,,
2024-11-21 19:00:00,2675.10009765625,2676.5,2670.39990234375,2672.300048828125,5027,2676.5,2662.800048828125,62.86158379310197,6.7737641455736615,2659.300048828125,13.0,1,0.6200320946544133,1.4024698521881378,0.6934331283970417,19,3,0.1912154225261364,0.1837049810217594,0.0299475511182922,0.6667652573169924,0.3988095238095238,3.6126561588266215,66.43419181879113,2.497087384675716,0,0,0.4133667438000039,0.2066653508544094,0.2805155956923385,0,0.0,6.0,0.6210466495354814,,,,
2024-11-21 20:00:00,2672.300048828125,2674.39990234375,2671.199951171875,2674.10009765625,7821,2676.5,2662.800048828125,64.53978108288356,6.518491790309472,2659.300048828125,14.800048828125,1,0.368168346444456,1.733537326061205,0.8248240220974784,20,3,-0.0186943835244091,0.1385633406162378,0.063620542382492,0.4960801156357997,0.3154761904761904,-0.1418184029384428,65.32751025319025,-2.5336854058590745,0,0,0.2761449866057959,0.045992953146876,0.1687656733549052,1,1.0,7.0,0.9398432993655066,,,,
2024-11-21 21:00:00,2674.0,2674.300048828125,2670.300048828125,2672.199951171875,3113,2676.5,2662.800048828125,61.38638050182288,6.338599519573082,2659.300048828125,12.89990234375,1,0.6783909939169998,1.4829620194056847,0.6861267040898156,21,3,-0.1084126342380975,0.1874625109303584,-0.0710574180091572,0.6099379206278233,0.2738095238095238,-5.253175472564953,63.79165538630294,-6.087690242768879,0,0,0.2839821040225991,0.0473367700859588,0.2997353497224829,0,2.0,8.0,0.3792849266833586,,,,
2024-11-21 23:00:00,2672.0,2672.39990234375,2670.10009765625,2671.10009765625,0,2676.5,2670.10009765625,59.57200845591976,6.050114174425004,2659.300048828125,11.800048828125,1,0.8925289983082345,0.1652861369504715,0.1562523842221713,23,3,-0.0449033098809836,-0.1308606846708415,0.1913014874812546,0.5571678107167966,0.1488095238095238,-13.719870589028403,63.55688696375592,-3.289575337182214,1,0,0.1487413820311127,0.066098313555877,0.1652861369504715,0,3.0,0.0,0.0,,,,
2024-11-22 00:00:00,2671.300048828125,2675.60009765625,2670.800048828125,2675.199951171875,2060,2676.5,2670.10009765625,63.86005933967749,5.9608237925464325,2687.5,-12.300048828125,-1,0.2180988523349095,0.8555618641171692,0.7968642710002288,0,4,0.0411298558565143,0.0037327020290689,0.2736252893787982,0.5941208320794589,0.119047619047619,-12.669403387603008,63.57375477579033,-0.6797217432060805,0,0,0.6542555994737738,0.0671293932351017,0.0838810233956609,1,4.0,1.0,0.2580903817482491,,,,
2024-11-22 01:00:00,2675.10009765625,2681.699951171875,2675.10009765625,2680.10009765625,4348,2676.5,2670.10009765625,68.201288335869,6.006468772766331,2687.5,-7.39990234375,-1,-0.5993700779021854,1.6648717205258048,1.5625238422217136,1,4,0.2956420413416483,0.2918852181866826,0.4761264068931181,0.7632171011151323,0.1547619047619047,-11.327459243007777,64.10763543457256,6.814907834046117,0,0,0.8324358602629024,0.2663550875147851,0.0,1,5.0,2.0,0.5362935553499846,,,,
2024-11-22 02:00:00,2679.699951171875,2688.800048828125,2679.5,2688.5,4933,2676.5,2670.10009765625,73.97294128770804,6.241724491006236,2687.5,1.0,0,-1.9225456069538027,2.9478876182796285,2.8750286106660563,2,4,0.6514133393584753,0.5384952626257711,0.6778047602669535,1.0942354939023513,0.2559523809523809,-4.245879387539986,64.93060764387434,14.400932831788282,0,0,1.4098746012908898,0.0480714630319462,0.0320346039244621,1,6.0,3.0,0.5996693491527072,,,,
2024-11-22 03:00:00,2688.39990234375,2692.89990234375,2683.39990234375,2688.60009765625,8013,2676.5,2670.10009765625,74.03342517652375,6.4744584559343625,2687.5,1.10009765625,0,-1.8688972581419971,2.8573818375563533,2.89066910811017,3,4,0.5009026139711548,0.6137320104800947,0.8023450388476627,0.9310026418475116,0.3273809523809524,2.143358890899472,66.29750052068408,10.173365836846266,0,0,0.0309207810757523,0.6641180442757931,0.7722653615017172,1,7.0,4.0,0.9516175003562776,,,,
2024-11-22 04:00:00,2688.60009765625,2694.699951171875,2685.199951171875,2690.199951171875,5421,2676.5,2670.10009765625,75.03212990324747,6.690568566224766,2687.5,2.699951171875,0,-2.047651262560091,3.0042070889300496,3.140650034332799,4,4,0.376846130652253,0.7150557005476621,0.5832592890912869,0.926653579886505,0.4166666666666667,10.585823231354642,67.09336686213457,6.830841567378471,0,0,0.2391207114596146,0.6725885783036194,0.5081999310999624,1,8.0,5.0,0.6448734877413369,,,,
2024-11-22 05:00:00,2691.0,2691.300048828125,2685.10009765625,2688.5,3151,2676.5,2670.10009765625,71.86908425046056,6.655524466628354,2687.5,1.0,0,-1.8030134304470704,2.764605920391316,2.8750286106660563,5,4,0.0,0.4971609251973374,0.5009121847623588,0.6476508364914979,0.4047619047619047,11.654440699129442,67.53286821272145,-2.1038570372474794,0,0,0.3756277980098064,0.0450826722416066,0.5108391323324769,0,9.0,6.0,0.3900597282827345,,,,
2024-11-22 06:00:00,2688.800048828125,2695.60009765625,2688.10009765625,2695.300048828125,4618,2676.5,2670.10009765625,76.19254419403894,6.715844147583472,2687.5,7.800048828125,1,-2.799357521554416,3.752313278583537,3.93755245288777,6,4,0.2491985021392917,0.5671411745094002,0.860681793950735,0.8908870981892303,0.4285714285714285,11.810190007704511,68.86596425281513,2.159119017515195,0,0,0.9678604591112886,0.0446777533145948,0.1042238557794495,1,10.0,7.0,0.5835007518036971,1.0,14.5,2.300048828125,180.0
2024-11-22 07:00:00,2695.199951171875,2701.800048828125,2693.0,2699.10009765625,7912,2676.5,2670.10009765625,78.2081410746446,6.864715910479296,2687.5,11.60009765625,1,-3.2922116444396394,4.224501112381097,4.531319142442969,7,4,0.3308358726457516,0.3942755311976853,0.9348939488806662,0.9991092758641074,0.4702380952380952,9.981078472315374,70.23280025199124,3.1760111713971355,0,0,0.56814390212729,0.3933085078951925,0.3204722818196563,1,11.0,8.0,0.998466712518062,0.0,13.2998046875,12.7001953125,420.0
2024-11-22 08:00:00,2699.199951171875,2703.0,2697.300048828125,2699.89990234375,10780,2676.5,2670.10009765625,78.61844848259746,6.7815184291504185,2687.5,12.39990234375,1,-3.450540257055899,4.394267301465298,4.656290531776913,8,4,0.4240246361818967,0.4202858096059136,1.0365972486350516,0.9648032513858597,0.4642857142857143,4.742635624368097,71.9560070500687,6.749364232136898,0,0,0.1032145203449206,0.4571391626577614,0.2801588410617971,1,12.0,9.0,1.326450882557417,0.0,12.5,13.5,360.0
2024-11-22 09:00:00,2699.800048828125,2709.800048828125,2695.800048828125,2705.699951171875,13624,2676.5,2670.10009765625,81.35943301801547,7.297124255639675,2687.5,18.199951171875,1,-4.001569679906087,4.878614131876842,5.562561989776455,9,4,0.3858532317495333,0.5761653513244536,1.2953409550613415,1.4891204490575791,0.5654761904761905,9.065831751234343,74.13474950627827,5.166888823976521,0,0,0.8085243086261257,0.5618785582664552,0.5481611467570323,1,13.0,10.0,1.6211135041229876,0.0,6.699951171875,14.39990234375,240.0
2024-11-22 10:00:00,2705.800048828125,2711.10009765625,2705.0,2710.0,8851,2676.5,2670.10009765625,83.09017707848014,7.21162235568327,2687.5,22.5,1,-4.64527929330626,5.532722094398919,6.234454871442741,10,4,0.4038346837605289,0.7997024363027627,1.3008391695312538,1.5780238838520644,0.5297619047619048,8.355433021743973,76.05776128015853,4.8820360038355375,0,0,0.5823864540778596,0.152545100393817,0.110938813579791,1,14.0,11.0,1.0913013994205043,0.0,2.39990234375,18.699951171875,180.0
2024-11-22 11:00:00,2710.10009765625,2712.39990234375,2699.199951171875,2701.10009765625,12710,2712.39990234375,2670.10009765625,68.8429664392992,7.639360128268394,2687.5,13.60009765625,1,1.4791559106745915,4.057931486341218,0.7328639039593674,11,4,0.0444533262680568,0.2151912114811471,0.7835528239547696,1.2634099327546888,0.6369047619047619,13.751301554804929,76.12192909050157,-9.775482043298254,0,0,1.178109141195837,0.301046769478754,0.2487311047614801,0,0.0,12.0,1.6657492595213756,0.0,6.199951171875,14.7001953125,180.0
2024-11-22 12:00:00,2701.0,2707.300048828125,2699.300048828125,2705.39990234375,7656,2712.39990234375,2670.10009765625,71.39491315553185,7.665120119106366,2687.5,17.89990234375,1,0.9132276978349676,4.605251338398518,0.8345146023317558,12,4,-0.0110895085759565,0.2334038923925252,0.6285996780267755,1.3106651168344197,0.6369047619047619,11.65968437827438,75.86412627728393,-9.964519862483613,0,0,0.5740160982973559,0.2478951999249984,0.2217774993033231,1,1.0,13.0,1.0576192515437428,0.0,1.10009765625,14.099853515625,60.0
2024-11-22 13:00:00,2705.199951171875,2706.5,2691.300048828125,2695.10009765625,22713,2712.39990234375,2670.10009765625,58.94118676372056,8.203322337161268,2687.5,7.60009765625,1,2.108877839546963,3.047545734823724,0.5910192773865867,13,4,-0.5498118946033248,-0.1777771347498236,0.2417615027860087,1.0460463030571354,0.8035714285714286,20.965863661141327,74.35490243600363,-24.14899031475958,0,0,1.2311906201554943,0.1584783304485969,0.4632329039309693,0,2.0,14.0,3.021752145280383,1.0,18.599853515625,8.7001953125,300.0
2024-11-22 14:00:00,2695.10009765625,2698.699951171875,2686.39990234375,2696.800048828125,25532,2712.39990234375,2686.39990234375,60.17591118884811,8.495945657944391,2687.5,9.300048828125,1,1.8361526949078215,1.2241305327382863,0.4000056340144231,14,4,-0.1591962042375327,-0.3289316075086312,0.2453385538638164,0.8300288028602498,0.8928571428571429,16.42868286610568,72.8692805645637,-8.667055250451092,0,0,0.2000896945810157,0.2236245875670637,1.0240408381572708,1,3.0,0.0,3.070170691966836,1.0,21.699951171875,0.199951171875,420.0
2024-11-22 15:00:00,2697.10009765625,2707.5,2696.60009765625,2706.0,17675,2712.39990234375,2686.39990234375,66.11482634774728,8.66765684978765,2687.5,18.5,1,0.7383659107255489,2.2612913727347417,0.7538499098557693,15,4,0.0221814769687078,-0.1476014760147581,0.6509205876882973,1.1550933129875318,0.9047619047619048,20.190110106873817,72.29385477429236,-5.280086807784571,0,0,1.026794495673654,0.1730571509688629,0.0576857169896209,1,4.0,1.0,2.009002148239921,0.0,17.199951171875,16.0,420.0
2024-11-22 16:00:00,2706.10009765625,2708.800048828125,2703.10009765625,2707.300048828125,12613,2712.39990234375,2686.39990234375,66.8667675896885,8.455677872793888,2687.5,19.800048828125,1,0.6031276962470105,2.4717292686398498,0.8038517878605769,16,4,0.4526715420508642,0.2295342989049098,0.4452194480246252,1.309733164707616,0.8690476190476191,10.685682188287249,71.36127711385731,7.925580825967934,0,0,0.1419107007063074,0.1773955941280881,0.3547911882561762,1,5.0,2.0,1.374384343808569,0.0,15.89990234375,17.300048828125,360.0
2024-11-22 17:00:00,2707.5,2709.5,2705.699951171875,2709.0,8296,2712.39990234375,2686.39990234375,67.87077273100307,8.123132941031825,2687.5,21.5,1,0.4185456976305664,2.782189805375667,0.8692345252403846,17,4,0.4523861966398534,0.1330708134176905,0.3667852982683683,1.3051083007079134,0.7797619047619048,5.975285642084072,70.32754027949316,7.69486154215496,0,0,0.1846578174811288,0.0615526058270429,0.2215953919740174,1,6.0,3.0,0.9016460256821306,0.0,14.199951171875,19.0,300.0
2024-11-22 18:00:00,2709.0,2713.699951171875,2708.89990234375,2713.10009765625,13538,2712.39990234375,2686.39990234375,70.21506233932334,7.885769790109909,2687.5,25.60009765625,1,-0.0887922588582491,3.385870501315745,1.0269305889423077,18,4,0.2623835054046619,0.6678787187033741,0.48891424830384,1.530579568585,0.6666666666666666,-3.8710236413951113,69.48720166516576,4.100235991576056,0,1,0.519936260552802,0.0760678451934163,0.0126934540208794,1,7.0,4.0,1.3924831828187034,,,,
2024-11-22 19:00:00,2713.199951171875,2713.699951171875,2709.199951171875,2710.300048828125,5673,2712.39990234375,2686.39990234375,66.63907455689886,7.643929090816344,2687.5,22.800048828125,1,0.2747086597320519,3.12668343732929,0.9192364032451924,19,4,0.110811507623576,0.5005932866942286,0.1700150696405833,1.4675582995287595,0.5952380952380952,-10.02850773099453,68.01516581905409,-0.2276930327896309,0,0,0.3793732659338812,0.0654113864819488,0.1439178259217098,0,8.0,5.0,0.5669683235307345,,,,
2024-11-22 20:00:00,2710.300048828125,2711.10009765625,2707.199951171875,2707.800048828125,5217,2712.39990234375,2686.39990234375,63.52813936661924,7.376516047499105,2687.5,20.300048828125,1,0.6235807644158126,2.901118406924688,0.8230825570913461,20,4,-0.0442949860418928,0.066520651445856,-0.081179010032284,1.2186041511390355,0.5297619047619048,-14.896076582913832,66.05896204786801,-4.342633364383836,0,0,0.3389133818596635,0.1084589015970817,0.0813524504502981,0,9.0,6.0,0.513297322825349,,,,
2024-11-22 21:00:00,2707.800048828125,2718.5,2707.699951171875,2718.199951171875,4345,2712.39990234375,2686.39990234375,69.83651396626736,7.621054103258097,2687.5,30.699951171875,1,-0.7610559837969666,4.172657534937335,1.2230788010817308,21,4,0.1879714471290761,0.4026115372201877,0.6330699676943663,1.421583229258605,0.5773809523809523,-9.87057196468174,66.1583168005648,-0.3785483730559775,0,0,1.3646278064479178,0.0393710402865038,0.0131343584356929,1,10.0,7.0,0.4275081049436467,,,,
2024-11-24 23:00:00,2716.89990234375,2723.199951171875,2690.0,2721.60009765625,7682,2723.199951171875,2690.0,71.56800384108061,9.448118179587876,2687.5,34.10009765625,1,0.1693303878312395,3.344591701289281,0.9518115702236244,23,6,0.4169298094139462,0.4651198839516368,0.5988096361822626,1.2311734296540866,1.0,16.311258823098207,66.17562586911968,4.9289292841817485,0,1,0.4974742295936248,0.1693303878312395,2.847117471695656,1,0.0,0.0,0.7457528395301427,,,,
2024-11-25 00:00:00,2721.5,2721.89990234375,2711.5,2712.39990234375,4874,2723.199951171875,2690.0,61.31220564111802,9.516102762742314,2689.39990234375,23.0,1,1.134923518313571,2.3538945408881737,0.6746968460220463,0,0,0.1698741942786963,-0.0258079424752866,0.6418984104725745,0.8852117765020928,1.0,20.67436681548982,66.41272775685944,-2.215933725501216,0,0,0.9562840884693818,0.0420237521305158,0.0945662700568262,0,1.0,1.0,0.4804787042650618,,,,
2024-11-25 01:00:00,2712.5,2713.0,2696.699951171875,2703.199951171875,11702,2723.199951171875,2690.0,53.11540751784274,10.000670338841076,2689.39990234375,13.800048828125,1,1.999865941218265,1.3199066387188472,0.3975894754645664,1,0,-0.5518357835866072,-0.2619672186966904,0.2373146776873946,0.4832354559495488,1.0,30.83154252249929,65.7066773897589,-16.72110644842462,0,0,0.9299425451517016,0.0499966485304566,0.6499564308959362,0,2.0,2.0,1.1189412990887446,,,,
2024-11-25 02:00:00,2703.300048828125,2706.60009765625,2694.199951171875,2697.0,6069,2723.199951171875,2690.0,48.41767129738544,10.1720614920935,2689.39990234375,7.60009765625,1,2.5756776236792898,0.6881594262324241,0.2108436835874017,2,0,-0.9038836263062566,-0.3988495691474303,-0.3325942350332567,0.3161614283057501,1.0,37.89791043079453,63.93696188472272,-23.15033254369517,0,0,0.6193482838283937,0.3244228154430691,0.2752685707121816,0,3.0,3.0,0.5723311957751792,0.0,2.199951171875,36.0,60.0
2024-11-25 03:00:00,2697.0,2699.199951171875,2661.0,2674.0,19048,2723.199951171875,2690.0,35.776437740285104,12.174053612077891,2689.39990234375,-15.39990234375,-1,4.0413778959428655,-1.314270538789675,-0.4819284196283468,3,0,-1.4157168458297398,-1.6260743126280897,-1.23000953819431,-0.7902663318462788,1.0,59.74238533319598,60.82792889978238,-25.53576790083292,0,0,1.8892638995101576,0.1807081882481958,1.067844812766611,0,4.0,4.0,1.6818683501832148,1.0,39.5,16.300048828125,660.0
2024-11-25 04:00:00,2674.0,2678.10009765625,2665.5,2674.39990234375,6052,2723.199951171875,2690.0,36.08888215682037,12.20448532951876,2689.39990234375,-15.0,-1,3.998533941459476,-1.2782265892457043,-0.4698831505952774,4,0,-1.0654057912230952,-1.734281070652044,-1.2772276728036158,-0.9151270578645176,1.0,29.173715839899828,57.64973984236411,-17.026525361022372,0,0,0.0327668339100513,0.3031832324424535,0.6964652560514952,1,5.0,5.0,0.5387936790563098,1.0,39.89990234375,15.900146484375,600.0
2024-11-25 05:00:00,2674.0,2675.5,2660.0,2666.60009765625,8019,2723.199951171875,2660.0,32.742995342462564,12.439879234553134,2689.39990234375,-22.7998046875,-1,4.549871622419989,0.5305596245594976,0.1044320056245098,5,0,-1.1271747253893238,-1.6885343731182445,-1.7139065396138409,-1.2333718245847836,1.0,30.72451553652893,53.90253314267803,-15.674675954922876,0,0,0.5948532300213941,0.1205799487050955,0.5305596245594976,0,6.0,0.0,0.7227938293471059,0.0,3.2001953125,23.699951171875,360.0
2024-11-25 06:00:00,2666.60009765625,2672.0,2663.39990234375,2668.699951171875,6721,2723.199951171875,2660.0,34.5035342853614,12.165609121817196,2689.39990234375,-20.699951171875,-1,4.4798414493083145,0.7151266397564049,0.137657561604994,6,0,-0.1982067624579309,-1.2762651902625155,-1.534889012537077,-1.3674834855200713,0.9821428571428572,21.647936684482303,50.68897911552428,-1.272903454923707,0,0,0.1726057030600488,0.2712604683481781,0.2630526166388931,1,7.0,1.0,0.6252500162801299,0.0,3.5,21.60009765625,300.0
2024-11-25 07:00:00,2668.60009765625,2674.199951171875,2665.199951171875,2669.39990234375,8038,2723.199951171875,2660.0,35.113250245436234,11.93949418454454,2689.39990234375,-20.0,-1,4.506057626609358,0.7872948550800423,0.1487327469318221,7,0,-0.186957829142087,-1.0233629090192764,-1.418130799613282,-1.4981585851014725,0.9761904761904762,17.37536382202194,47.84749020340598,-0.9756319113841344,0,0,0.0669881550371985,0.4020311709970575,0.2847814515271868,1,8.0,2.0,0.7506081532219281,0.0,0.699951171875,20.900146484375,240.0
2024-11-25 08:00:00,2669.199951171875,2675.10009765625,2668.699951171875,2673.60009765625,6127,2723.199951171875,2660.0,38.795229970181786,11.543826491675286,2689.39990234375,-15.7998046875,-1,4.296656186871263,1.1781273450408816,0.2151915848679051,8,0,0.2625065530505566,-0.014955211060208,-1.640786340842848,-1.0181036987063852,0.9702380952380952,-5.176805856821243,44.74336180379743,6.052234627719223,0,0,0.381168799405303,0.1299395829521268,0.0433131943173756,1,9.0,3.0,0.5902981839202274,1.0,39.10009765625,16.699951171875,360.0
2024-11-25 09:00:00,2673.60009765625,2676.89990234375,2671.60009765625,2675.5,6634,2723.199951171875,2660.0,40.44155358904796,11.097824934234197,2689.39990234375,-13.89990234375,-1,4.298135125985977,1.3966700765107696,0.2452533540389466,9,0,0.254807544967317,0.0411343739313618,-1.6938600823813157,-1.1051934435957866,0.9642857142857144,-9.067653124281328,41.63071677859416,5.938019303686559,0,0,0.1711959194715034,0.1261420460356721,0.1802154937433251,1,10.0,4.0,0.6423066496262733,1.0,41.0,14.800048828125,300.0
2024-11-25 10:00:00,2675.5,2679.89990234375,2670.300048828125,2679.39990234375,7142,2723.199951171875,2660.0,43.78423655598829,10.99082697576211,2689.39990234375,-10.0,-1,3.985145878896695,1.7650994221392335,0.3069607172795296,10,0,0.3746160322857461,0.4800046583194106,-1.2166347584471326,-0.5825459071502892,0.9583333333333334,-11.648443135734963,39.87791987008119,8.670986310552053,0,0,0.3548324755134796,0.0454924821492178,0.4731173717266559,1,11.0,5.0,0.7478651497143934,1.0,44.89990234375,10.900146484375,240.0
2024-11-25 11:00:00,2679.39990234375,2690.300048828125,2679.300048828125,2688.39990234375,11313,2690.300048828125,2660.0,50.66560894323419,10.991482191779102,2689.39990234375,-1.0,0,0.172874454165625,2.5838100674894635,0.937288995963226,11,0,0.5535534166262845,0.7381853161583241,-0.5475010763339561,-0.311485699061198,0.9583333333333334,-9.651197225566566,39.63294001262033,11.870378973052404,0,1,0.8188158651370423,0.172874454165625,0.0090846269759399,1,0.0,6.0,1.2799103960900111,,,,
2024-11-25 12:00:00,2688.5,2688.800048828125,2681.39990234375,2682.39990234375,9157,2690.300048828125,2660.0,46.57261592246921,10.734958212678809,2689.39990234375,-7.0,-1,0.7359270830737209,2.086631535956423,0.7392695130893006,12,0,0.2578920704074061,0.4870008419714855,-0.5413458530311499,-0.872139602965627,0.9464285714285714,-10.088668357701293,39.44843447512871,6.131062333421255,0,0,0.5682460551216042,0.0279506284216942,0.0931535996869483,0,1.0,7.0,1.0884345655533103,1.0,47.89990234375,7.10009765625,120.0
2024-11-25 13:00:00,2682.300048828125,2689.5,2678.0,2679.699951171875,16376,2690.300048828125,2660.0,44.81804865066288,10.789604054630322,2689.39990234375,-9.699951171875,-1,0.9824362045705471,1.8258270713299096,0.6501623572827112,13,0,0.0111983592991249,0.2281513050875538,0.2131619735181278,-1.019469477282242,0.9464285714285714,-6.53355659485062,40.352595566166485,1.0338120946745877,0,0,0.2409817490136885,0.667304484522318,0.1575545463269777,0,2.0,8.0,1.9039314510268976,1.0,45.199951171875,0.400146484375,60.0
2024-11-25 14:00:00,2679.699951171875,2680.10009765625,2634.5,2642.60009765625,55207,2690.300048828125,2660.0,28.775740168392343,13.276067883317442,2689.39990234375,-46.7998046875,-1,3.5929276342292757,-1.310621676288242,-0.5742532773610294,14,0,-1.703608330277484,-1.229673045925994,-1.1890444903034814,-2.4510853578349923,1.0,19.62765642809769,39.62128136732368,-21.889868774841844,0,0,2.7944910979435607,0.0301404367537032,0.6101277673058972,0,3.0,9.0,5.043255044899376,1.0,37.300048828125,0.199951171875,480.0
2024-11-25 15:00:00,2642.5,2642.800048828125,2627.300048828125,2629.60009765625,29230,2690.300048828125,2660.0,25.35143606740212,13.434920177366196,2689.39990234375,-59.7998046875,-1,4.518073079000215,-2.262752732611296,-1.0032954902545344,15,0,-1.9683793099368296,-1.8586178436424736,-1.3875346375529007,-3.077660130274318,1.0,22.23757326899973,38.88212543981764,-21.22117985506709,0,0,0.9601770738826166,0.0223335028540394,0.1711992924230313,0,4.0,10.0,2.491624969099759,0.0,24.300048828125,49.2998046875,2340.0
2024-11-25 16:00:00,2629.39990234375,2640.89990234375,2629.39990234375,2633.300048828125,15808,2690.300048828125,2660.0,27.97835215470448,13.296711593268611,2689.39990234375,-56.099853515625,-1,4.286774184743237,-2.0080116038157665,-0.8811850873022907,16,0,-1.7315334996165777,-2.049540824175333,-1.3264849174297488,-2.841013858716235,0.9940476190476192,20.97287118577753,38.229607226751945,-16.839696495958393,0,0,0.2933166187006288,0.5715588747124805,0.0,1,5.0,11.0,1.2917090549556507,1.0,28.0,2.199951171875,360.0
2024-11-25 17:00:00,2633.199951171875,2635.5,2625.39990234375,2629.199951171875,13585,2690.300048828125,2660.0,26.85072967137276,13.06838202633871,2689.39990234375,-60.199951171875,-1,4.675414105059495,-2.356837194233299,-1.016501623572827,17,0,-0.5070818886391382,-1.9832967905117904,-1.5059546206088958,-2.902729013919114,0.9821428571428572,21.73668278376668,37.4033551693456,-1.925010497019585,0,0,0.3060822672568178,0.1760010400284717,0.2907818902497784,0,6.0,12.0,1.0733657542201802,0.0,23.89990234375,49.699951171875,2220.0
2024-11-25 18:00:00,2629.10009765625,2629.800048828125,2616.60009765625,2620.199951171875,22632,2690.300048828125,2616.60009765625,24.51507902558052,13.077779822448448,2689.39990234375,-69.199951171875,-1,5.360244522233112,0.2752648816923597,0.0488447204968944,18,0,-0.3574743738697483,-2.220397846183475,-1.9973124077601208,-3.6053271194324776,0.9821428571428572,21.207226476824804,35.97534007488547,-0.8363570418216,0,0,0.6805548499216664,0.0535221712995588,0.2752648816923597,0,7.0,0.0,1.6676982933946416,,,,
2024-11-25 19:00:00,2620.199951171875,2627.5,2619.60009765625,2626.89990234375,7825,2690.300048828125,2616.60009765625,29.436025461608992,12.707931431112844,2689.39990234375,-62.5,-1,4.989021763931802,0.8105020666292686,0.1397532091097308,19,0,-0.2430466094140437,-0.5941192284986574,-1.8164865504111336,-3.479577892213215,0.9702380952380952,-4.279403037088336,34.87478726214158,1.4576733069045105,0,0,0.5272259461104347,0.0472222925897113,0.0472030809165666,1,8.0,1.0,0.5763020190824093,,,,
2024-11-25 20:00:00,2626.89990234375,2630.0,2623.699951171875,2627.300048828125,8192,2630.0,2616.60009765625,29.73066182642016,12.250225530899428,2689.39990234375,-62.099853515625,-1,0.2204001195785957,0.8734493209848191,0.7985096381590934,20,0,-0.0722616149031685,-0.0874676278790453,-1.9444597825823529,-3.137437567450552,0.9583333333333334,-8.818025197221658,33.469429789184765,2.879932155047399,0,0,0.0326644177583251,0.2204001195785957,0.2612156946664846,1,0.0,2.0,0.5960484143817053,,,,
2024-11-25 21:00:00,2627.199951171875,2629.39990234375,2625.800048828125,2626.39990234375,2554,2630.0,2616.60009765625,29.432936504202985,11.632341815522684,2689.39990234375,-63.0,-1,0.3094903600103875,0.8424618914157708,0.7313340378238531,21,0,0.2366212994203698,-0.262034191183258,-2.3062045176369894,-2.841079099414423,0.9285714285714286,-12.5171533282598,31.346162545281647,4.917857478622466,0,0,0.0687779675677499,0.1891236697445817,0.0515677346090819,0,1.0,3.0,0.1922259143714084,,,,
